ID,sex,race,eyes
N87855,Male,Dark,Dark
N87860,Male,White,Dark
N87878,Male,Dark,Dark
N87880,Male,Dark,Dark
N87891,Male,White,Dark
N87897,Male,Dark,Dark
N87909,Male,Dark,Dark
N87912,Male,White,Dark
N87932,Male,Dark,Dark
N87951,Male,Dark,Dark
N87964,Male,Dark,Dark
N87971,Male,White,Blue
N87972,Male,Dark,Hazel
N87976,Male,White,Dark
N87979,Male,Dark,Dark
N87984,Male,White,Dark
N87986,Male,Dark,Dark
N87988,Male,Dark,Dark
N88042,Male,Dark,Dark
N88050,Male,White,Blue
N88053,Male,White,Blue
N88062,Male,White,Dark
N88097,Male,White,Hazel
N88098,Male,Dark,Dark
N88191,Male,Dark,Dark
N88197,Male,White,Blue
N90004,Male,Dark,Dark
N90005,Male,Dark,Dark
N90009,Male,Dark,Dark
N90033,Male,Dark,Dark
N90060,Male,Hispanic,Dark
N90072,Male,Dark,Dark
N90076,Male,Dark,Dark
N90098,Male,Dark,Dark
N90101,Male,Dark,Dark
N90103,Male,Dark,Dark
N90112,Male,Dark,Dark
N90115,Male,Hispanic,Dark
N90117,Male,Dark,Dark
N90127,Male,Dark,Dark
N90153,Male,Dark,Dark
N90177,Male,Dark,Dark
N90205,Male,Dark,Dark
N90230,Male,Dark,Dark
N90242,Male,White,Blue
N90266,Male,Hispanic,Dark
N90285,Male,Dark,Dark
N90286,Male,Dark,Dark
N90317,Male,Dark,Dark
N90322,Male,Dark,Dark
N90371,Male,Dark,Dark
N90382,Male,Dark,Dark
N90396,Male,Dark,Dark
N90415,Male,Hispanic,Dark
N90433,Male,Dark,Dark
N90445,Male,Dark,Dark
N90463,Male,Dark,Dark
N90501,Male,Dark,Dark
N90512,Male,Dark,Dark
N90527,Male,Dark,Dark
N90532,Male,Dark,Dark
N90541,Male,Dark,Dark
N90545,Male,Hispanic,Dark
N90554,Male,White,Green
N90555,Male,Hispanic,Dark
N90568,Male,Dark,Dark
N90599,Male,Dark,Dark
N90604,Male,Dark,Dark
N90606,Male,White,Blue
N90620,Male,Dark,Dark
N90624,Male,Dark,Dark
N90629,Male,Hispanic,Dark
N90652,Male,Dark,Dark
N90655,Male,Dark,Dark
N90665,Male,Hispanic,Dark
N90674,Male,Dark,Dark
N90697,Male,Dark,Dark
N90698,Male,Dark,Dark
N90738,Male,White,Blue
N90745,Male,White,Blue
N90746,Male,White,Dark
N90752,Male,Hispanic,Blue
N90757,Male,Dark,Dark
N90763,Male,Dark,Dark
N90784,Male,Hispanic,Dark
N90785,Male,White,Dark
N90801,Male,Dark,Hazel
N90809,Male,Dark,Dark
N90815,Male,White,Hazel
N90816,Male,White,Hazel
N90846,Male,Dark,Dark
N90853,Male,Hispanic,Dark
N90855,Male,Dark,Dark
N90881,Male,Dark,Dark
N90899,Male,Dark,Dark
N90909,Male,Dark,Dark
N90921,Male,White,Blue
N90929,Male,Dark,Dark
N90945,Male,White,Green
N90968,Male,Hispanic,Dark
N90983,Male,White,Hazel
N90995,Male,Dark,Dark
N91003,Male,Dark,Dark
N91024,Male,Dark,Dark
N91030,Male,Dark,Dark
N91037,Male,White,Hazel
N91067,Male,White,Green
N91099,Male,White,Dark
N91100,Male,Hispanic,Dark
N91107,Male,Dark,Dark
N91120,Male,Dark,Dark
N91124,Male,Dark,Dark
N91130,Male,Dark,Dark
N91135,Male,Dark,Hazel
N91183,Male,White,Green
N91215,Male,Dark,Dark
N91218,Male,Dark,Dark
N91223,Male,White,Green
N91234,Male,Dark,Dark
N91238,Male,Dark,Dark
N91262,Male,Dark,Dark
N91301,Male,Dark,Dark
N91343,Male,Dark,Dark
N91354,Male,Dark,Dark
N91358,Male,Hispanic,Dark
N91381,Male,Hispanic,Dark
N91401,Male,White,Dark
N91415,Male,White,Green
N91421,Male,White,Blue
N91431,Male,Dark,Dark
N91449,Male,Dark,Dark
N91453,Male,Dark,Dark
N91455,Male,Dark,Dark
N91458,Male,Dark,Dark
N91479,Male,Dark,Dark
N91491,Male,Dark,Dark
N91495,Male,Dark,Dark
N91499,Male,Dark,Dark
N91504,Male,White,Blue
N91550,Male,Dark,Dark
N91557,Male,Dark,Dark
N91564,Male,Dark,Dark
N91569,Male,Dark,Dark
N91571,Male,Dark,Dark
N91577,Male,Dark,Dark
N91578,Male,Dark,Dark
N91580,Male,Dark,Dark
N91600,Male,Dark,Dark
N91606,Male,White,Dark
N91628,Male,Dark,Dark
N91643,Male,Dark,Dark
N91645,Male,Dark,Dark
N91655,Male,Dark,Dark
N91665,Male,Dark,Dark
N91673,Male,Dark,Dark
N91676,Male,Dark,Dark
N91687,Male,Dark,Dark
N91706,Male,Dark,Dark
N91724,Male,White,Blue
N91736,Male,Dark,Dark
N91737,Male,Dark,Dark
N91751,Male,White,Dark
N91756,Male,White,Dark
N91794,Male,White,Blue
N91801,Male,Hispanic,Dark
N91809,Male,Dark,Dark
N91832,Male,Dark,Dark
N91834,Male,Dark,Dark
N91871,Male,Dark,Dark
N91892,Male,Dark,Dark
N91924,Male,Dark,Dark
N91928,Male,Hispanic,Dark
N91942,Male,Dark,Dark
N91949,Male,Dark,Dark
N91951,Male,Dark,Dark
N91958,Male,Dark,Dark
N92015,Male,Dark,Dark
N92024,Male,Dark,Dark
N92029,Male,Dark,Dark
N92037,Male,White,Dark
N92075,Male,Dark,Dark
N92132,Male,Dark,Dark
N92136,Male,Dark,Dark
N92139,Male,Dark,Dark
N92149,Male,Dark,Dark
N92151,Male,Dark,Dark
N92152,Male,Dark,Dark
N92157,Male,Dark,Dark
N92162,Male,Dark,Dark
N92171,Male,Hispanic,Hazel
N92181,Male,Dark,Dark
N92184,Male,Dark,Dark
N92200,Male,Dark,Dark
N92209,Male,Dark,Dark
N92212,Male,White,Blue
N92215,Male,Dark,Dark
N92222,Male,Dark,Dark
N92228,Male,Dark,Dark
N92271,Male,Dark,Dark
N92275,Male,Dark,Dark
N92287,Male,Dark,Green
N92317,Male,White,Blue
N92361,Male,Dark,Dark
N92371,Male,White,Dark
N92390,Male,Dark,Dark
N92403,Male,Dark,Dark
N92413,Male,Dark,Dark
N92422,Male,Dark,Dark
N92424,Male,Dark,Hazel
N92431,Male,White,Dark
N92467,Male,Dark,Dark
N92475,Male,Dark,Hazel
N92482,Male,Dark,Dark
N92491,Male,Dark,Dark
N92499,Male,Dark,Dark
N92511,Male,Dark,Dark
N92514,Male,Dark,Dark
N92518,Male,Dark,Dark
N92524,Male,Dark,Dark
N92529,Male,Dark,Dark
N92535,Male,Dark,Dark
N92569,Male,White,Blue
N92577,Male,Dark,Green
N92578,Male,Dark,Dark
N92584,Male,Dark,Dark
N92587,Male,Dark,Dark
N92596,Male,Dark,Dark
N92614,Male,Dark,Dark
N92625,Male,Dark,Dark
N92630,Male,Dark,Dark
N92643,Male,Dark,Dark
N92646,Male,White,Dark
N92649,Male,Dark,Dark
N92666,Male,Dark,Dark
N92667,Male,White,Blue
N92670,Male,Dark,Dark
N92671,Male,Dark,Dark
N92676,Male,Dark,Dark
N92682,Male,Dark,Dark
N92700,Male,White,Dark
N92728,Male,Dark,Dark
N92729,Male,Dark,Dark
N92748,Male,Dark,Dark
N92763,Male,Dark,Dark
N92785,Male,Dark,Dark
N92806,Male,White,Hazel
N92838,Male,White,Blue
N92866,Male,Dark,Dark
N92885,Male,Dark,Dark
N92886,Male,Hispanic,Hazel
N92919,Male,Dark,Dark
N92923,Male,Dark,Dark
N92930,Male,Dark,Dark
N92936,Male,Dark,Dark
N92942,Male,Dark,Dark
N92971,Male,Dark,Dark
N92986,Male,Amer Indian,Dark
N92989,Male,Dark,Dark
N93011,Male,Dark,Dark
N93013,Male,Dark,Dark
N93044,Male,Hispanic,Dark
N93046,Male,Dark,Dark
N93056,Male,Dark,Dark
N93060,Male,Dark,Dark
N93076,Male,Dark,Dark
N93078,Male,Dark,Dark
N93092,Male,Dark,Dark
N93101,Male,Dark,Dark
N93111,Male,Dark,Dark
N93119,Male,Dark,Dark
N93151,Male,Dark,Dark
N93165,Male,Dark,Dark
N93170,Male,Dark,Dark
N93173,Male,Dark,Dark
N93177,Male,Dark,Dark
N93189,Male,Dark,Dark
N93220,Male,Dark,Dark
N93221,Male,Dark,Dark
N93226,Male,White,Hazel
N93258,Male,Dark,Dark
N93267,Male,Dark,Dark
N93290,Male,White,Dark
N93295,Male,Dark,Dark
N93306,Male,Dark,Dark
N93308,Male,Dark,Dark
N93315,Male,Dark,Dark
N93316,Male,Dark,Dark
N93320,Male,White,Green
N93354,Male,,Not Available
N93356,Male,Dark,Dark
N93388,Male,Dark,Dark
N93389,Male,Dark,Dark
N93419,Male,Dark,Dark
N93424,Male,Dark,Dark
N93431,Male,Dark,Dark
N93448,Male,White,Blue
N93480,Male,Dark,Dark
N93484,Male,White,Hazel
N93485,Male,Dark,Dark
N93497,Male,Dark,Dark
N93500,Male,Dark,Dark
N93501,Male,Dark,Dark
N93518,Male,Dark,Dark
N93519,Male,Dark,Dark
N93526,Male,Dark,Dark
N93533,Male,Hispanic,Dark
N93542,Male,Dark,Dark
N93559,Male,Dark,Dark
N93561,Male,Dark,Dark
N93591,Male,White,Dark
N93597,Male,Dark,Dark
N93606,Male,White,Dark
N93608,Male,White,Green
N93643,Male,Dark,Dark
N93646,Male,White,Hazel
N93648,Male,Dark,Dark
N93655,Male,Dark,Dark
N93663,Male,Dark,Dark
N93665,Male,White,Dark
N93668,Male,Dark,Dark
N93676,Male,White,Dark
N93678,Male,Dark,Dark
N93687,Male,Hispanic,Dark
N93695,Male,Dark,Dark
N93715,Male,Dark,Dark
N93720,Male,Hispanic,Dark
N93722,Male,Dark,Dark
N93724,Male,White,Dark
N93736,Male,Dark,Dark
N93738,Male,Dark,Dark
N93742,Male,Dark,Dark
N93749,Male,Dark,Dark
N93753,Male,Dark,Dark
N93761,Male,Dark,Dark
N93852,Male,White,Blue
N93901,Male,Hispanic,Dark
N93908,Male,White,Green
N93915,Male,Dark,Dark
N93924,Male,Dark,Dark
N93935,Male,White,Green
N93940,Male,White,Hazel
N93965,Male,White,Dark
N93980,Male,Dark,Dark
N93988,Male,Hispanic,Dark
N93992,Male,Hispanic,Dark
N94011,Male,Dark,Dark
N94029,Male,Dark,Dark
N94041,Male,Hispanic,Dark
N94051,Male,Dark,Dark
N94053,Male,Dark,Dark
N94056,Male,White,Blue
N94061,Male,Dark,Dark
N94065,Male,Dark,Dark
N94085,Male,Dark,Dark
N94088,Male,White,Blue
N94132,Male,White,Dark
N94161,Male,White,Blue
N94168,Male,Dark,Dark
N94206,Male,Dark,Dark
N94215,Male,Dark,Dark
N94236,Male,Dark,Dark
N94245,Male,Dark,Dark
N94250,Male,Dark,Dark
N94252,Male,Dark,Dark
N94265,Male,Dark,Dark
N94266,Male,Dark,Dark
N94267,Male,Dark,Dark
N94273,Male,Dark,Dark
N94292,Male,Dark,Dark
N94308,Male,Dark,Dark
N94327,Male,Dark,Dark
N94349,Male,Hispanic,Hazel
N94352,Male,Dark,Dark
N94355,Male,Dark,Dark
N94362,Male,Dark,Dark
N94373,Male,Dark,Dark
N94410,Male,Dark,Dark
N94413,Male,Dark,Dark
N94414,Male,White,Blue
N94426,Male,White,Dark
N94481,Male,Dark,Dark
N94490,Male,Dark,Dark
N94495,Male,Dark,Dark
N94501,Male,Dark,Dark
N94514,Male,Dark,Dark
N94527,Male,Dark,Dark
N94552,Male,Dark,Dark
N94554,Male,Dark,Dark
N94556,Male,Dark,Hazel
N94569,Male,Dark,Dark
N94590,Male,Dark,Dark
N94597,Male,White,Blue
N94626,Male,Dark,Dark
N94628,Male,Dark,Dark
N94652,Male,White,Dark
N94653,Male,Dark,Dark
N94661,Male,Dark,Dark
N94663,Male,Dark,Dark
N94675,Male,Hispanic,Dark
N94716,Male,White,Dark
N94725,Male,Dark,Dark
N94736,Male,Dark,Dark
N94738,Male,White,Hazel
N94742,Male,Dark,Dark
N94755,Male,Hispanic,Dark
N94756,Male,Dark,Dark
N94773,Male,White,Hazel
N94795,Male,White,Dark
N94797,Male,Dark,Dark
N94814,Male,Dark,Dark
N94836,Male,Dark,Dark
N94870,Male,Dark,Dark
N94878,Male,White,Hazel
N94884,Male,White,Blue
N94902,Male,Dark,Dark
N94904,Male,Dark,Dark
N94926,Male,Dark,Dark
N94932,Male,Dark,Dark
N94934,Male,Dark,Dark
N94948,Male,Dark,Dark
N94965,Male,Dark,Dark
N94983,Male,Dark,Dark
N94994,Male,White,Green
N95009,Male,Dark,Dark
N95036,Male,Dark,Dark
N95045,Male,White,Dark
N95056,Male,Dark,Dark
N95058,Male,White,Green
N95061,Male,Dark,Dark
N95083,Male,Dark,Dark
N95088,Male,Dark,Dark
N95104,Male,White,Blue
N95107,Male,Dark,Dark
N95113,Male,Hispanic,Dark
N95122,Male,Dark,Dark
N95190,Male,Dark,Dark
N95191,Male,Dark,Dark
N95213,Male,Dark,Dark
N95214,Male,Dark,Dark
N95220,Male,Dark,Dark
N95221,Male,Dark,Dark
N95230,Male,Dark,Dark
N95232,Male,Dark,Dark
N95245,Male,Dark,Dark
N95249,Male,Dark,Dark
N95273,Male,Dark,Dark
N95289,Male,Dark,Dark
N95292,Male,Dark,Dark
N95316,Male,White,Blue
N95382,Male,Dark,Hazel
N95390,Male,Hispanic,Dark
N95397,Male,Dark,Dark
N95400,Male,Dark,Dark
N95415,Male,Dark,Dark
N95425,Male,Dark,Dark
N95431,Male,White,Blue
N95436,Male,Dark,Dark
N95459,Male,Dark,Dark
N95467,Male,Dark,Dark
N95470,Male,White,Hazel
N95478,Male,Dark,Dark
N95481,Male,Dark,Dark
N95496,Male,Dark,Dark
N95502,Male,Dark,Dark
N95521,Male,Dark,Dark
N95522,Male,Dark,Dark
N95534,Male,Dark,Dark
N95539,Male,Dark,Dark
N95540,Male,Dark,Dark
N95544,Male,Dark,Dark
N95557,Male,Dark,Dark
N95560,Male,Dark,Dark
N95564,Male,White,Hazel
N95566,Male,Dark,Dark
N95570,Male,Dark,Dark
N95582,Male,Hispanic,Dark
N95594,Male,White,Green
N95604,Male,Dark,Dark
N95613,Male,Dark,Dark
N95615,Male,Dark,Dark
N95627,Male,Dark,Dark
N95630,Male,Dark,Dark
N95653,Male,Dark,Dark
N95668,Male,Dark,Dark
N95672,Male,Dark,Dark
N95687,Male,Dark,Dark
N95703,Male,Dark,Dark
N95712,Male,Dark,Dark
N95721,Male,Dark,Dark
N95722,Male,Dark,Dark
N95724,Male,Dark,Dark
N95758,Male,Dark,Dark
N95775,Male,Dark,Dark
N95780,Male,Dark,Dark
N95788,Male,White,Blue
N95790,Male,White,Blue
N95801,Male,White,Dark
N95831,Male,White,Dark
N95844,Male,Dark,Dark
N95856,Male,White,Dark
N95857,Male,White,Hazel
N95863,Male,Dark,Dark
N95904,Male,White,Blue
N95918,Male,Dark,Dark
N95938,Male,Hispanic,Dark
N95942,Male,Dark,Dark
N95956,Male,Dark,Dark
N95967,Male,Dark,Dark
N95991,Male,Dark,Dark
N96006,Male,White,Blue
N96028,Male,White,Dark
N96033,Male,Dark,Dark
N96066,Male,White,Dark
N96072,Male,White,Blue
N96083,Male,White,Blue
N96114,Male,Dark,Dark
N96139,Male,Dark,Dark
N96140,Male,White,Green
N96149,Male,Dark,Dark
N96216,Male,Dark,Dark
N96225,Male,White,Blue
N96226,Male,Dark,Dark
N96236,Male,Dark,Dark
N96255,Male,Dark,Dark
N96304,Male,White,Dark
N96307,Male,Dark,Dark
N96314,Male,Dark,Dark
N96318,Male,Dark,Dark
N96336,Male,Dark,Dark
N96337,Male,Dark,Dark
N96339,Male,White,Hazel
N96347,Male,Dark,Dark
N96359,Male,White,Hazel
N97027,Female,Dark,Dark
N97037,Female,Dark,Dark
N97073,Female,Dark,Dark
N97097,Female,Dark,Dark
N97135,Female,Dark,Dark
N97172,Female,White,Hazel
N97173,Female,Dark,Dark
N97269,Female,Dark,Dark
N97339,Female,Dark,Dark
N97355,Female,White,Hazel
N97440,Female,Dark,Dark
N97463,Female,White,Blue
N97509,Male,White,Blue
N97513,Male,Amer Indian,Dark
N97541,Male,Dark,Dark
N97558,Male,White,Blue
N97564,Male,White,Blue
N97568,Male,White,Blue
N97576,Male,Dark,Dark
N97616,Male,Dark,Dark
N97638,Male,White,Dark
N97670,Male,White,Green
N97672,Male,White,Dark
N97693,Male,White,Hazel
N97718,Male,White,Dark
N97719,Male,White,Hazel
N97724,Male,White,Hazel
N97752,Male,White,Green
N97756,Male,White,Dark
N97773,Male,White,Dark
N97787,Male,White,Blue
N97796,Male,White,Blue
N97817,Male,White,Dark
N97834,Male,White,Dark
N97840,Male,Dark,Dark
N97892,Male,White,Dark
N97903,Male,White,Blue
N97929,Male,Dark,Dark
N97934,Male,Dark,Dark
N97959,Male,Dark,Dark
N97966,Male,White,Blue
N97967,Male,White,Green
N97973,Male,White,Green
N97977,Male,White,Dark
N97980,Male,White,Blue
N97981,Male,White,Hazel
N98000,Male,White,Green
N98015,Male,White,Hazel
N98021,Male,White,Blue
N98052,Male,Dark,Dark
N98058,Male,Dark,Dark
N98065,Male,White,Dark
N98067,Male,White,Hazel
N98068,Male,Dark,Dark
N98076,Male,White,Dark
N98111,Male,Dark,Dark
N98116,Male,Dark,Dark
N98121,Male,White,Dark
N98129,Male,White,Blue
N98143,Male,White,Hazel
N98145,Male,White,Green
N98172,Male,White,Green
N98174,Male,White,Dark
N98177,Male,White,Blue
N98185,Male,White,Dark
N98200,Male,White,Hazel
N98212,Male,White,Dark
N98218,Male,Dark,Dark
N98237,Male,White,Blue
N98243,Male,White,Green
N98248,Male,White,Blue
N98257,Male,Dark,Dark
N98275,Male,White,Dark
N98286,Male,White,Dark
N98544,Male,Dark,Dark
N98545,Male,Dark,Dark
N98551,Male,Dark,Dark
N98554,Male,Dark,Dark
N98560,Male,Dark,Dark
N98566,Male,Dark,Dark
N98572,Male,Dark,Dark
N98579,Male,Dark,Dark
N98591,Male,Dark,Dark
N98593,Male,Dark,Dark
N98595,Male,Dark,Dark
N98598,Male,Dark,Dark
N98607,Male,Dark,Dark
N98608,Male,Dark,Dark
N98615,Male,Dark,Dark
N98625,Male,Dark,Dark
N98627,Male,White,Dark
N98639,Male,Dark,Dark
N98642,Male,Dark,Dark
N98688,Male,Dark,Dark
N98701,Male,Dark,Dark
N98706,Male,Dark,Dark
N98721,Male,Dark,Dark
N98727,Male,Dark,Dark
N98750,Male,Hispanic,Dark
N98764,Male,Dark,Dark
N98796,Male,White,Blue
N98802,Male,Dark,Dark
N98819,Male,Dark,Dark
N98825,Male,Dark,Dark
N98828,Male,Dark,Dark
N98840,Male,Dark,Green
N98849,Male,Dark,Dark
N98853,Male,Dark,Dark
N98858,Male,Dark,Dark
N98862,Male,White,Dark
N98871,Male,Dark,Dark
N98904,Male,Dark,Dark
N98906,Male,White,Blue
N98915,Male,Dark,Dark
N98925,Male,White,Blue
N98945,Male,White,Blue
N98965,Male,Dark,Dark
N98992,Male,Dark,Dark
N98993,Male,White,Blue
N98994,Male,White,Dark
N98995,Male,Dark,Dark
N99619,Female,Dark,Dark
R00006,Male,Dark,Dark
R00008,Male,Dark,Dark
R00013,Male,Dark,Dark
R00018,Male,Dark,Dark
R00019,Male,Dark,Dark
R00024,Male,Dark,Dark
R00025,Male,Hispanic,Dark
R00026,Male,Amer Indian,Dark
R00033,Male,Dark,Dark
R00043,Male,White,Hazel
R00045,Male,Dark,Dark
R00051,Male,Dark,Dark
R00072,Male,Dark,Dark
R00077,Male,White,Blue
R00079,Male,Hispanic,Dark
R00099,Male,Dark,Dark
R00107,Male,Dark,Dark
R00110,Male,Dark,Dark
R00116,Male,Dark,Dark
R00142,Male,Dark,Dark
R00148,Male,White,Green
R00162,Male,White,Hazel
R00176,Male,Hispanic,Dark
R00194,Male,White,Green
R00208,Male,Dark,Dark
R00211,Male,Dark,Dark
R00212,Male,White,Dark
R00217,Male,Dark,Dark
R00222,Male,Dark,Dark
R00223,Male,Dark,Dark
R00228,Male,Dark,Dark
R00245,Male,Dark,Dark
R00250,Male,Dark,Dark
R00251,Male,Dark,Dark
R00271,Male,Dark,Dark
R00276,Male,Dark,Dark
R00284,Male,White,Gray
R00291,Male,Dark,Dark
R00298,Male,White,Dark
R00316,Male,Dark,Dark
R00330,Male,Hispanic,Dark
R00355,Male,Hispanic,Green
R00370,Male,Dark,Dark
R00378,Male,Dark,Dark
R00379,Male,White,Dark
R00381,Male,Hispanic,Dark
R00386,Male,Dark,Dark
R00404,Male,Dark,Dark
R00407,Male,Hispanic,Dark
R00411,Male,White,Hazel
R00418,Male,Dark,Dark
R00431,Male,Dark,Dark
R00437,Male,Dark,Dark
R00452,Male,Dark,Dark
R00453,Male,Dark,Dark
R00456,Male,White,Dark
R00462,Male,Dark,Dark
R00471,Male,White,Hazel
R00489,Male,Dark,Dark
R00491,Male,White,Dark
R00501,Male,White,Blue
R00514,Male,Dark,Dark
R00515,Male,White,Hazel
R00546,Male,Dark,Dark
R00551,Male,Dark,Dark
R00570,Male,Dark,Dark
R00575,Male,Dark,Dark
R00576,Male,Dark,Dark
R00585,Male,White,Dark
R00612,Male,White,Dark
R00616,Male,White,Dark
R00621,Male,Dark,Dark
R00626,Male,White,Hazel
R00629,Male,Dark,Dark
R00632,Male,White,Blue
R00637,Male,White,Dark
R00646,Male,White,Dark
R00648,Male,White,Hazel
R00654,Male,White,Dark
R00655,Male,Hispanic,Dark
R00656,Male,Dark,Dark
R00659,Male,Dark,Dark
R00682,Male,Dark,Dark
R00683,Male,Dark,Dark
R00685,Male,Dark,Dark
R00691,Male,White,Dark
R00697,Male,Dark,Dark
R00705,Male,Dark,Dark
R00713,Male,Dark,Dark
R00718,Male,Dark,Dark
R00720,Male,Dark,Dark
R00726,Male,Hispanic,Dark
R00769,Male,White,Green
R00783,Male,Dark,Dark
R00789,Male,Dark,Dark
R00792,Male,Dark,Dark
R00794,Male,Dark,Dark
R00811,Male,White,Dark
R00818,Male,Dark,Dark
R00822,Male,Dark,Dark
R00839,Male,Dark,Dark
R00850,Male,Dark,Dark
R00852,Male,Dark,Dark
R00859,Male,Dark,Dark
R00865,Male,Dark,Dark
R00866,Male,Dark,Dark
R00873,Male,Dark,Dark
R00887,Male,Dark,Dark
R00902,Male,Dark,Dark
R00903,Male,White,Blue
R00905,Male,Dark,Dark
R00906,Male,Dark,Dark
R00918,Male,Dark,Dark
R00922,Male,Dark,Dark
R00928,Male,White,Blue
R00931,Male,Dark,Dark
R00932,Male,Dark,Dark
R00935,Male,Dark,Dark
R00936,Male,Hispanic,Dark
R00951,Male,Dark,Dark
R00993,Male,Dark,Dark
R01002,Male,Dark,Dark
R01009,Male,White,Hazel
R01021,Male,White,Hazel
R01023,Male,Hispanic,Dark
R01024,Male,Dark,Dark
R01032,Male,Dark,Dark
R01040,Male,Dark,Dark
R01069,Male,Dark,Dark
R01076,Male,Hispanic,Dark
R01086,Male,Dark,Dark
R01089,Male,Dark,Dark
R01111,Male,White,Blue
R01119,Male,White,Blue
R01133,Male,White,Blue
R01155,Male,Dark,Dark
R01171,Male,Dark,Dark
R01174,Male,Hispanic,Dark
R01178,Male,Dark,Dark
R01184,Male,Dark,Hazel
R01191,Male,Hispanic,Dark
R01192,Male,Dark,Dark
R01193,Male,Dark,Dark
R01197,Male,Dark,Dark
R01203,Male,Dark,Dark
R01220,Male,Dark,Dark
R01222,Male,Dark,Dark
R01228,Male,Dark,Dark
R01233,Male,Dark,Dark
R01234,Male,Dark,Dark
R01245,Male,Dark,Dark
R01250,Male,Dark,Dark
R01283,Male,Dark,Dark
R01286,Male,Dark,Dark
R01290,Male,Dark,Dark
R01306,Male,Dark,Dark
R01318,Male,Dark,Dark
R01323,Male,Dark,Dark
R01333,Male,Dark,Dark
R01334,Male,Dark,Dark
R01342,Male,Hispanic,Dark
R01346,Male,Hispanic,Dark
R01347,Male,Dark,Dark
R01356,Male,Dark,Dark
R01363,Male,Dark,Dark
R01375,Male,Dark,Dark
R01396,Male,White,Green
R01403,Male,White,Dark
R01417,Male,Dark,Dark
R01419,Male,Hispanic,Dark
R01427,Male,Dark,Dark
R01433,Male,Dark,Dark
R01437,Male,White,Dark
R01441,Male,White,Blue
R01448,Male,White,Blue
R01453,Male,Dark,Dark
R01454,Male,Dark,Dark
R01467,Male,Dark,Dark
R01468,Male,Dark,Dark
R01473,Male,Dark,Dark
R01478,Male,Hispanic,Dark
R01480,Male,White,Hazel
R01489,Male,Dark,Dark
R01494,Male,Dark,Dark
R01501,Male,Dark,Dark
R01510,Male,Dark,Dark
R01528,Male,Dark,Dark
R01544,Male,Hispanic,Dark
R01545,Male,Dark,Dark
R01547,Male,White,Blue
R01550,Male,White,Dark
R01552,Male,Dark,Dark
R01557,Male,Dark,Dark
R01558,Male,Dark,Dark
R01561,Male,Dark,Dark
R01562,Male,Dark,Dark
R01563,Male,Hispanic,Dark
R01565,Male,Hispanic,Dark
R01566,Male,Dark,Dark
R01578,Male,Hispanic,Dark
R01579,Male,Dark,Dark
R01586,Male,Dark,Dark
R01593,Male,White,Dark
R01595,Male,Dark,Dark
R01598,Male,Dark,Dark
R01605,Male,Dark,Dark
R01616,Male,Hispanic,Dark
R01617,Male,White,Gray
R01620,Male,Dark,Dark
R01622,Male,Hispanic,Dark
R01624,Male,Hispanic,Dark
R01635,Male,White,Blue
R01650,Male,White,Hazel
R01657,Male,White,Blue
R01662,Male,White,Blue
R01671,Male,White,Dark
R01673,Male,White,Dark
R01677,Male,Dark,Dark
R01690,Male,Dark,Dark
R01692,Male,Dark,Dark
R01710,Male,Dark,Dark
R01714,Male,Hispanic,Dark
R01716,Male,Dark,Dark
R01727,Male,White,Hazel
R01729,Male,Dark,Dark
R01732,Male,Dark,Dark
R01736,Male,Dark,Dark
R01764,Male,White,Dark
R01765,Male,Dark,Dark
R01767,Male,White,Dark
R01776,Male,White,Green
R01825,Male,White,Dark
R01829,Male,Dark,Dark
R01832,Male,Dark,Dark
R01833,Male,Dark,Dark
R01838,Male,Dark,Dark
R01849,Male,Dark,Dark
R01851,Male,Dark,Dark
R01866,Male,Dark,Dark
R01868,Male,Hispanic,Dark
R01873,Male,Dark,Dark
R01877,Male,Dark,Dark
R01881,Male,Dark,Dark
R01882,Male,Dark,Dark
R01883,Male,Dark,Dark
R01884,Male,Dark,Dark
R01896,Male,White,Blue
R01899,Male,White,Blue
R01904,Male,White,Dark
R01911,Male,Dark,Dark
R01913,Male,White,Dark
R01928,Male,White,Blue
R01935,Male,Dark,Dark
R01941,Male,Dark,Dark
R01942,Male,Dark,Dark
R01943,Male,Dark,Dark
R01946,Male,Dark,Dark
R01974,Male,Dark,Dark
R01979,Male,Dark,Dark
R01987,Male,Dark,Dark
R01989,Male,Dark,Dark
R01992,Male,White,Hazel
R02005,Male,Dark,Dark
R02013,Male,Dark,Dark
R02020,Male,Asian,Dark
R02023,Male,Dark,Dark
R02054,Male,Dark,Dark
R02070,Male,Hispanic,Dark
R02074,Male,Hispanic,Dark
R02092,Male,White,Blue
R02102,Male,Dark,Dark
R02116,Male,Hispanic,Dark
R02141,Male,Dark,Dark
R02142,Male,Dark,Dark
R02143,Male,Dark,Dark
R02149,Male,Dark,Dark
R02163,Male,Dark,Dark
R02164,Male,Dark,Dark
R02168,Male,White,Dark
R02187,Male,Dark,Dark
R02194,Male,Dark,Dark
R02199,Male,Dark,Dark
R02202,Male,Hispanic,Dark
R02203,Male,Hispanic,Dark
R02208,Male,White,Hazel
R02220,Male,Dark,Dark
R02235,Male,Dark,Dark
R02236,Male,Dark,Dark
R02239,Male,Dark,Dark
R02248,Male,Dark,Dark
R02250,Male,Dark,Dark
R02252,Male,White,Dark
R02267,Male,White,Blue
R02275,Male,White,Dark
R02279,Male,Dark,Dark
R02280,Male,Dark,Dark
R02281,Male,Dark,Dark
